,Tweet Id,Text,viewCount,Media,Outlinks,Tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,mentionedUsers,Date,time,categorias
103,1492166964105596930,"Gostaríamos de desejar boas vindas a todos os bixos e bixetes da USP e parabenizar por ter entrado na melhor faculdade de negócios da América Latina 🥳🥳

Esperamos que esse ano e os próximos sejam os melhores das suas vidas! https://t.co/Jfla6aRmFR",,"[Photo(previewUrl='https://pbs.twimg.com/media/FLU92QTXIAciOfJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FLU92QTXIAciOfJ?format=jpg&name=large', altText=None)]",[],[],0,1,12,2,,11/02/2022,13:01:42,Diversos
104,1491878522113216515,"Fala devs, Beleza? 🤩

Quer impressionar no estágio fazendo gráficos maravilhosos com R? Então se liga no nosso post sobre o GGPlot2, um pacote muito utilizado para visualização de dados! 📈

https://t.co/TNbA4MnUze",,,['https://www.instagram.com/p/CZz20gjOBL8/?utm_medium=copy_link'],['https://t.co/TNbA4MnUze'],0,0,4,0,,10/02/2022,17:55:32,Instrução
105,1491161259760570368,"Eu jurava que black scholes era um bagulho que engolia tudo no espaço, mas parece que é um modelo de precificação de opções 🤔🤓

Confira mais sobre esse conceito em nosso mais novo artigo 👇 
https://t.co/N6TnFC65MJ",,,['https://medium.com/fea-dev/black-scholes-da-hist%C3%B3ria-%C3%A0-aplica%C3%A7%C3%A3o-em-julia-fd0cb8a9f52'],['https://t.co/N6TnFC65MJ'],1,4,12,1,,08/02/2022,18:25:23,Informação
106,1490804445176905735,@felipebailez ai ai... esses militantes do https://t.co/9vGZzhbfmO https://t.co/79kIdOXdda,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FLBmvN6WQAEC_Fn.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FLBmvN6WQAEC_Fn.mp4', contentType='video/mp4', bitrate=0)], altText='Pica Pau Aiaiviu GIF')]",['http://FEA.dev'],['https://t.co/9vGZzhbfmO'],0,0,6,0,"[User(username='felipebailez', id=1529328144, displayname='felipe bailez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",07/02/2022,18:47:32,Interação
107,1489990813287272449,"📱Twitter expande testes de ferramenta de ""dislike"", na qual os usuários poderão dar votos negativos para tweets, influenciando quais conteúdos vão para o topo do site.
https://t.co/jMu9sJwG4b",,,['https://exame.com/tecnologia/twitter-botao-dislike/'],['https://t.co/jMu9sJwG4b'],0,1,4,0,,05/02/2022,12:54:27,Informação
108,1489990811391602690,"📈 Amazon quase dobra lucro no 4º trimestre e sobe preço do serviço Prime.
https://t.co/BWUnWgqk2x",,,['https://g1.globo.com/tecnologia/noticia/2022/02/03/amazon-quase-dobra-lucro-no-4o-tri-e-sobe-precos-do-servico-prime-acoes-saltam.ghtml'],['https://t.co/BWUnWgqk2x'],1,0,4,0,,05/02/2022,12:54:26,Informação
109,1489990809265053708,"🥷 PIX: quais dados foram vazados, quais os riscos e como se proteger.
https://t.co/Yd4r7SzegC",,,['https://g1.globo.com/economia/pix/noticia/2022/02/03/pix-quais-dados-foram-vazados-quais-os-riscos-e-como-se-proteger.ghtml'],['https://t.co/Yd4r7SzegC'],1,0,3,0,,05/02/2022,12:54:26,Informação
110,1489990807486672903,"🛰️ O recém-lançado satélite da NASA, James Webb, continua se preparando para entrar em operação e revolucionar a ciência espacial.
https://t.co/UiVBe9fMQU",,,['https://olhardigital.com.br/2022/02/04/ciencia-e-espaco/telescopio-james-webb-comeca-o-alinhamento-de-seu-espelho-primario/'],['https://t.co/UiVBe9fMQU'],1,0,5,0,,05/02/2022,12:54:25,Informação
111,1489990805225943040,"Fala, devs, beleza? 😁
Estamos aqui com mais um https://t.co/9qhRGa3gX4 para vocês ficarem informados sobre as notícias mais importantes do mundo da tecnologia dessa semana (30/01 ~ 05/02)
Segue o fio ⬇️ https://t.co/aK5tntI4hV",,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FK2CvERXwAIYSbK.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FK2CvERXwAIYSbK.mp4', contentType='video/mp4', bitrate=0)], altText='Mad The Internet GIF by MOODMAN')]",['http://Dev.News'],['https://t.co/9qhRGa3gX4'],1,4,18,0,,05/02/2022,12:54:25,Divulgação
112,1489013807489945601,Se liga na lista de livros sobre algoritmos e lógica de programação que a gente preparou pra nossa série https://t.co/9vGZzhbfmO Indica 👇 https://t.co/JGkn4ani1d,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1489012247783514114/pu/img/XyGr6YY6JRaDJxHo.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1489012247783514114/pu/vid/480x852/A4t9uGxtm7x-s4qm.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1489012247783514114/pu/vid/720x1280/NgsPdKNo8R-3jMzZ.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1489012247783514114/pu/vid/320x568/VLJXSPtRHX8oXi7R.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1489012247783514114/pu/pl/uMK7lvBz-WxFI1Ge.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=50.634, views=528, altText=None)]",['http://FEA.dev'],['https://t.co/9vGZzhbfmO'],0,2,22,0,,02/02/2022,20:12:10,Instrução
113,1487523925542252548,"☔ Startup brasileira que oferece aluguel grátis de guarda-chuvas chega aos EUA.
https://t.co/5peNLZlYSz",,,['https://g1.globo.com/economia/tecnologia/inovacao/noticia/2022/01/25/startup-brasileira-que-oferece-aluguel-gratis-de-guarda-chuva-chega-aos-eua-video.ghtml'],['https://t.co/5peNLZlYSz'],0,1,6,0,,29/01/2022,17:31:55,Informação
114,1487523923554185218,"🛒Após ""bug"" e manifestações de usuários através da #AmazonNoProcon, a @amazonBR foi notificada pelo Procon-SP e tem até a próxima segunda (31) para responder o órgão.
https://t.co/PaUyv01jQv",,,['https://www.cnnbrasil.com.br/business/procon-notifica-amazon-apos-consumidores-relatarem-grandes-descontos-com-cupons/'],['https://t.co/PaUyv01jQv'],1,0,15,0,,29/01/2022,17:31:54,Informação
115,1487523921700270083,"🚗 Carro voador é aprovado em testes na Europa e recebe certificação para voar.
https://t.co/MBQTLq0lco",,,['https://g1.globo.com/inovacao/noticia/2022/01/27/carro-voador-e-aprovado-em-testes-na-europa-e-recebe-certificacao-para-voar.ghtml'],['https://t.co/MBQTLq0lco'],1,0,7,0,,29/01/2022,17:31:54,Informação
116,1487523919808577538,"🛰️Na última sexta (28), a @AnatelGovBR autorizou o Starlink no Brasil, projeto da @SpaceX que promete oferecer internet de qualidade através de satélites não geoestacionários.
https://t.co/aT9HbVGXd4",,,['https://www.tecmundo.com.br/mercado/232851-anatel-autoriza-internet-satelite-starlink-brasil.htm'],['https://t.co/aT9HbVGXd4'],1,1,8,0,"[User(username='AnatelGovBR', id=475795236, displayname='Anatel', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SpaceX', id=34743251, displayname='SpaceX', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",29/01/2022,17:31:53,Informação
117,1487523917690511367,"Fala devs, beleza? 🤩🤩
O https://t.co/9qhRGa3gX4 chegou agora ao twitter! Se liguem nas notícias dessa semana que separamos pra vcs😉 https://t.co/u1LTfWTn9m",,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FKS_HXZWQAkyXyf.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FKS_HXZWQAkyXyf.mp4', contentType='video/mp4', bitrate=0)], altText='Spongebob Technology GIF')]",['http://Dev.News'],['https://t.co/9qhRGa3gX4'],1,3,18,0,,29/01/2022,17:31:53,Informação
118,1456358015297335297,"Fala devs, beleza? 🤩
No nosso primeiro artigo explorando o R, falamos sobre o Paradoxo de Simpson, um fenômeno em inferência estatística que você precisa conhecer para evitar erros em suas análises! 

https://t.co/hBmxnqRVgI",,,['https://medium.com/fea-dev/paradoxo-de-simpson-uma-abordagem-em-r-8f3adc7ee0e1'],['https://t.co/hBmxnqRVgI'],1,4,28,2,,04/11/2021,17:29:43,Informação
119,1453828850916462594,"Fala devs, beleza? 🤩

Se liga no nosso mais novo artigo sobre análise de séries temporais com pandas, uma das bibliotecas mais usadas do Python para Data Science!

É o primeiro da nossa série de análise de séries temporais! Fiquem de olho nos próximos 🥰

https://t.co/r7Lss4Ir3r https://t.co/FAkxNHVqs3",,"[Photo(previewUrl='https://pbs.twimg.com/media/FC0Jj9uaUAATHSs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FC0Jj9uaUAATHSs?format=jpg&name=large', altText=None)]",['https://medium.com/fea-dev/manipula%C3%A7%C3%A3o-de-s%C3%A9ries-temporais-com-pandas-4a38bfc9cc69'],['https://t.co/r7Lss4Ir3r'],0,3,19,1,,28/10/2021,17:59:43,Instrução
120,1453349620692705281,"Agradecemos a compreensão de todos e estamos abertos para eventuais esclarecimentos.
5/5",,,[],[],0,0,5,0,,27/10/2021,10:15:26,Diversos
121,1453349619124088834,"presentes, assim como pela nossa desatenção quanto à segurança do link do evento. Já estamos trabalhando para evitar futuros in|cidentes e, apesar desse infortúnio, a Semana https://t.co/BwEW30QzJT manterá o cronograma proposto.
4/n",,,['http://HER.dev'],['https://t.co/BwEW30QzJT'],1,0,5,0,,27/10/2021,10:15:25,Diversos
122,1453349617597288455,"completamente dos valores das nossas organizações. Não esperávamos que pessoas mal intencionadas pudessem acessar nosso evento e, infelizmente, fomos vítimas de discurso de ódio, o que nos deixou profundamente abalados. 

Pedimos desculpas para a convidada e para todos 

3/n",,,[],[],1,0,8,0,,27/10/2021,10:15:25,Diversos
123,1453349616037077002,"enquanto meio de transformação. Para tanto, convidamos mulheres para compartilharem suas opiniões e experiências, visando inspirar outras mulheres.

Entretanto, em 26/10/2021 (ontem), durante o segundo dia do evento, fomos surpreendidos por um ocorrido que diverge

2/n",,,[],[],1,0,9,0,,27/10/2021,10:15:25,Diversos
124,1453349614204096519,"Nota Oficial – Semana https://t.co/BwEW30QzJT

A Semana https://t.co/BwEW30QzJT foi idealizada pelo FEAdev e pelo Centro Acadêmico Visconde de Cairu com o intuito de debater a disparidade de gênero em diferentes ambientes e perspectivas, bem como a programação 

1/n",,,"['http://HER.dev', 'http://HER.dev']","['https://t.co/BwEW30QzJT', 'https://t.co/BwEW30QzJT']",1,3,22,1,,27/10/2021,10:15:24,Diversos
125,1451657935147479040,@cavcusp O prazer é todo nosso!,,,[],[],1,0,3,0,"[User(username='cavcusp', id=1297964159301234689, displayname='Centro Acadêmico Visconde de Cairu (CAVC)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",22/10/2021,18:13:16,Interação
126,1451296092021305351,"Fala devs, beleza? Já saiu a programação da Semana https://t.co/TJDDNIWNOd! Serão 5 palestras divididas em 3 dias com professoras e profissionais do mercado financeiro que vão dividir um pouco de sua experiência e suas perspectivas. Inscreva-se pelo link: https://t.co/l91GCNpCdv https://t.co/olY3WnCBAu",,"[Photo(previewUrl='https://pbs.twimg.com/media/FCQHSRhWYAEHVt4?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FCQHSRhWYAEHVt4?format=jpg&name=large', altText=None)]","['http://Her.dev', 'http://bit.ly/feadev_herdev']","['https://t.co/TJDDNIWNOd', 'https://t.co/l91GCNpCdv']",0,6,16,1,,21/10/2021,18:15:26,Divulgação
127,1448751175063556098,"Além de temáticas voltadas a mulheres na programação, o evento vai abordar questões como saúde feminina. É a sua chance de conhecer outras perspectivas da jornada de mulheres no mercado de trabalho e na academia. Se inscrevam pelo link: https://t.co/l91GCNpCdv e participem! https://t.co/C8F5gVkYfS",,"[Photo(previewUrl='https://pbs.twimg.com/media/FBrtKmuWEAITpyp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FBrtKmuWEAITpyp?format=jpg&name=large', altText=None)]",['http://bit.ly/feadev_herdev'],['https://t.co/l91GCNpCdv'],0,4,14,0,,14/10/2021,17:42:51,Divulgação
128,1448751170521010177,"Fala devs, beleza? Nos dias 25, 26 e 27 desse mês vai acontecer a primeira edição da Semana https://t.co/71KOZEO84k, no contexto do Outubro Rosa! Será um evento feito em parceria com o CAVC, e contará com palestras com professoras e profissionais do mercado de trabalho.",,,['http://Her.Dev'],['https://t.co/71KOZEO84k'],1,1,20,2,,14/10/2021,17:42:50,Divulgação
129,1443619384086482945,"@senhor_mercado Boa tarde, Gustavo! Você pode entrar em contato com a gente pelo e-mail contato.feadev@gmail.com. 
Obrigado! ;)",,,[],[],1,0,1,0,"[User(username='senhor_mercado', id=1150810972950581248, displayname='senhor_mercado', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",30/09/2021,13:50:56,Interação
130,1443311266282541061,"discutimos um pouco sobre o comportamento dos núcleos de inflação ao longo do tempo, tudo isso, é claro, usando o Python!
Acesse o texto na íntegra através do link: 
https://t.co/8p5DcrPUMs
Boa leitura! 😊
[2/2]",,,['https://medium.com/fea-dev/breve-an%C3%A1lise-de-n%C3%BAcleos-de-infla%C3%A7%C3%A3o-utilizando-python-ipca-8d255c679d7a'],['https://t.co/8p5DcrPUMs'],0,0,11,0,,29/09/2021,17:26:35,Informação
131,1443311264176955400,"Fala, devs! Beleza? Com certeza vocês perceberam que houve uma alta nos preços de itens básicos consumo durante os últimos meses, né? 🤔
Isso está relacionado à inflação e à participação de cada item na cesta de consumo. No mais novo artigo do FEAdev no Medium, 
[1/2] https://t.co/meTDYYKi7g",,"[Photo(previewUrl='https://pbs.twimg.com/media/FAelWqfWYAoVDZR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FAelWqfWYAoVDZR?format=jpg&name=large', altText=None)]",[],[],1,6,27,2,,29/09/2021,17:26:35,Informação
132,1442565590561009665,"Quer aprender mais sobre como utilizar o Pacote Office e outras ferramentas fundamentais para o mercado de trabalho?

O FEA DEV, em parceria com a Motim, convida a todos para a primeira live da série: Excel, as 19h00 🥳

Para participar, preencha o forms: https://t.co/EnzvGpTT0h",,,['http://motim.me/inscricao'],['https://t.co/EnzvGpTT0h'],0,1,9,0,,27/09/2021,16:03:33,Divulgação
133,1441148460745379845,"Fala devs, beleza? 

Quer aprender Python mas não sabe por onde começar? 🤔 Relaxa! Nesse vídeo, vamos te ensinar a dar o primeiro passo, que é instalar o python propriamente dito. Em breve, virão mais vídeos para vc seguir em frente na programação! 🥳

#python #tutorial #feadev https://t.co/jnsBOrwCBR",,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1441148130074841101/pu/img/54QqtZcLaDzO8Qhx.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1441148130074841101/pu/vid/320x568/gxEtpeUnb9XBLrdf.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1441148130074841101/pu/pl/7QqmQC5zaZfJsTLB.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1441148130074841101/pu/vid/480x852/S4oRXNoFetvN1sCZ.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1441148130074841101/pu/vid/720x1280/K9GkNfKb3tAVDA6W.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=48.028, views=450, altText=None)]",[],[],1,3,22,0,,23/09/2021,18:12:22,Instrução
134,1436408584049410052,"Para quem se interessa em data science, o DataCamp é um ótimo recurso de aprendizado! Ele oferece cursos de todos os níveis de maneira fácil e didática, além de exercícios para reforçar o conteúdo.
A @basedosdados está distribuindo 35 bolsas de um ano para o DataCamp! Olha só 👇",,,[],[],0,0,12,0,"[User(username='basedosdados', id=1184334528837574656, displayname='Base dos Dados', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",10/09/2021,16:17:48,Informação
135,1435405937083404291,Olha só alguns exemplos dos vários métodos que o Python possui para facilitar manipulação de strings! 👇,,,[],[],1,2,23,0,,08/09/2021,+21:53:38,Instrução
136,1433191475647500296,"Você sabe o que são NFTs? Sabia que é possível ganhar dinheiro comercializando ""tokens"" virtuais?
Recentemente, um menino inglês ganhou 2 milhões de dólares vendendo fotos de baleia!
E você? O que estava fazendo nas férias aos 12 anos?

https://t.co/qUjcjlhUaM",,,['https://g1.globo.com/economia/tecnologia/inovacao/noticia/2021/08/27/menino-de-12-anos-ganha-r-2-milhoes-com-nfts-de-baleias.ghtml'],['https://t.co/qUjcjlhUaM'],2,0,11,1,,01/09/2021,19:14:09,Informação
137,1426193104286138370,"A gente é que agradece o engajamento de tantos feanos no nosso curso de Python! 🥺🥰
Tá sendo muito incrível ver todo mundo codando e aprendendo junto! Bora programar galerinhaaa!! 😎🚀",,,[],[],0,1,27,1,,13/08/2021,11:45:08,Interação
138,1426192626806661121,"@Leoz3ra_ Valeu demais, Leo!!! 🥰
A gente fica muito feliz quando recebe esses feedbacks, isso nos motiva demais a produzir ainda mais conteúdo para vocês, feanos incríveis! Tamo junto e bora codar! 😎💛",,,[],[],0,0,2,0,"[User(username='Leoz3ra_', id=1234558768916127744, displayname='leozin', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",13/08/2021,11:43:14,Interação
139,1424486260060659725,"• Canal do FEAdev - Seaborn:
https://t.co/e45D1MJpKH

• Cheat sheet - Matplotlib:
https://t.co/YHAdVVmiJH

• Cheat sheet - Seaborn:
https://t.co/mVvxf1uT9P

• Curso do Datacamp - Matplotlib:
https://t.co/akMmt3UAWh

[12/13]",,,"['https://www.youtube.com/watch?v=y0AEZdbYWEM', 'https://github.com/matplotlib/cheatsheets#cheatsheets', 'http://datacamp-community-prod.s3.amazonaws.com/263130e2-2c92-4348-a356-9ed9b5034247', 'https://learn.datacamp.com/courses/introduction-to-data-visualization-with-matplotlib']","['https://t.co/e45D1MJpKH', 'https://t.co/YHAdVVmiJH', 'https://t.co/mVvxf1uT9P', 'https://t.co/akMmt3UAWh']",1,0,3,0,,08/08/2021,18:42:44,Divulgação
140,1424486257908977665,"Ficou interessado pelo conteúdo e quer potencializar sua visualização de dados usando esses pacotes? Então o FEAdev separou algumas recomendações de como começar: 

• Canal do FEAdev - Visualização de dados:
https://t.co/BL4Yt17se0

[11/13]",,,['https://www.youtube.com/watch?v=J9xWY711Y_8'],['https://t.co/BL4Yt17se0'],1,0,4,0,,08/08/2021,18:42:44,Divulgação
141,1424486255832748036,"Desse modo, a biblioteca é especialmente importante para aqueles que querem, simultaneamente, evoluir a qualidade estética dos seus gráficos e manter o código conciso.
[10/13]",,,[],[],1,0,4,0,,08/08/2021,18:42:43,Instrução
142,1424486253530079242,"Construído com base no Matplotlib, o pacote é intimamente integrado com estruturas do pacote Pandas, desse modo, o Seaborn permite que o usuário “foque mais no que os diferentes elementos do gráfico significam do que nos detalhes para construí-los”. 
[9/13] https://t.co/tvrxiMyF6j",,"[Photo(previewUrl='https://pbs.twimg.com/media/E8THEmgXIAgwi75?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E8THEmgXIAgwi75?format=png&name=large', altText=None)]",[],[],1,1,4,0,,08/08/2021,18:42:43,Instrução
143,1424486247507107841,"uma alternativa muito interessante é o pacote Seaborn.
• SEABORN: Assim como o pacote anterior, o princípio do Seaborn é o de prover funções de alto-padrão para criar uma grande variedade de gráficos úteis para exploração de dados e para testes de modelos estatísticos!
[8/13] https://t.co/gCi8CYZfAg",,"[Photo(previewUrl='https://pbs.twimg.com/media/E8TG_PmWUAw_rUu?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E8TG_PmWUAw_rUu?format=png&name=large', altText=None)]",[],[],1,0,4,0,,08/08/2021,18:42:41,Instrução
144,1424486242247393287,"No entanto, por vezes o Matplotlib pode acabar deixando a desejar esteticamente e funcionalmente para alguns. Além disso, o pacote precisa de algumas adaptações para trabalhar corretamente com DataFrames. A fim de contornar esses detalhes, 
[7/13]",,,[],[],1,0,4,0,,08/08/2021,18:42:40,Instrução
145,1424486239932231681,"Os eixos, as cores, as linhas, as legendas e todos os outros elementos visuais podem ser customizados através das centenas de opções e funções do pacote, entregando muita versatilidade e praticidade ao usuário sem perder o alto nível!  
[6/13] https://t.co/1MJSmGtw64",,"[Photo(previewUrl='https://pbs.twimg.com/media/E8TGyVRWYAI8Rwb?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E8TGyVRWYAI8Rwb?format=png&name=large', altText=None)]",[],[],2,0,4,0,,08/08/2021,18:42:39,Instrução
146,1424486233909174275,"Através do Matplotlib, o usuário pode plotar gráficos de barras, histogramas, boxplots, scatter plots, gráficos tridimensionais, imagens com georreferenciamento, dentre muitos outros. 
[5/13] https://t.co/mjqrH65Wt8",,"[Photo(previewUrl='https://pbs.twimg.com/media/E8TGtK9WQAEZnzB?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E8TGtK9WQAEZnzB?format=png&name=large', altText=None)]",[],[],1,0,3,0,,08/08/2021,18:42:38,Instrução
147,1424486226355175434,"mais experientes. Originada a partir de adaptações do pacote Numpy, o Matplotlib tem como característica a capacidade de suportar diversos sistemas operacionais e formatos de saída, além de uma enorme base de usuários. 
[4/13]",,,[],[],1,0,3,0,,08/08/2021,18:42:36,Instrução
148,1424486224102891535,"• MATPLOTLIB: 
O Matplotlib é uma biblioteca de visualização de dados multiplataforma, criada por John D. Hunter em 2002 como uma reprodução das funcionalidades do MATLAB. Sua facilidade e robustez a tornam fundamental tanto para iniciantes quanto para programadores 
[3/13] https://t.co/AovWLlMJY7",,"[Photo(previewUrl='https://pbs.twimg.com/media/E8TGmNQWEAgOptW?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E8TGmNQWEAgOptW?format=png&name=large', altText=None)]",[],[],1,0,3,0,,08/08/2021,18:42:36,Instrução
149,1424486215760424965,"Criar funções próprias para analisar dados, rodar regressões e plotar gráficos pode ser uma tarefa muito trabalhosa. Para suprir suas necessidades, a importação de bibliotecas permite que você utilize ferramentas criadas por outros usuários, otimizando seus projetos! 
[1/13]",,,[],[],1,0,3,0,,08/08/2021,18:42:34,Instrução
150,1424486212350484486,THREAD: Pacotes básicos do Python para Data Science - Matplotlib e Seaborn https://t.co/H1gKzyQoQq,,"[Photo(previewUrl='https://pbs.twimg.com/media/E8TGVOrXoAY23_n?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E8TGVOrXoAY23_n?format=png&name=large', altText=None)]",[],[],1,7,21,0,,08/08/2021,18:42:33,Instrução
151,1413965028466774020,"O projeto da Base dos Dados vem impactando a comunidade muito positivamente. Se você gostou do conteúdo, recomendamos fortemente que acompanhe suas redes sociais, desse modo, você ficará a par de todas as atualizações sobre as bases disponíveis!
[13/16]",,,[],[],1,0,4,0,,10/07/2021,17:55:07,Instrução
152,1413965025023246338,"• Vacinas:
A vacina é o melhor instrumento para conter os avanços da pandemia da COVID-19. Desse modo, acompanhar o andamento da vacinação do Brasil é essencial para sabermos quando as atividades no país serão restabelecidas. 
[11/16]",,,[],[],1,0,4,0,,10/07/2021,17:55:06,Instrução
153,1413962941053931521,"- EXEMPLOS:
Agora que você já sabe como acessar as bases, vamos olhar alguns exemplos de dados que podem ser obtidos:
 
• Censo Escolar:
Coordenado pelo Inep, é o principal instrumento nacional de coleta de informações e realizar pesquisas estatísticas sobre 
[9/16]",,,[],[],1,0,4,0,,10/07/2021,17:46:49,Instrução
154,1413962937765699588,"• É possível trabalhar com bases tratadas e atualizadas localmente;
• Você não paga nada para menos de 1 terabyte utilizado por mês! O que torna a ferramenta praticamente gratuita;
• É possível processar as queries rapidamente, ainda que sejam extensas.
[7/16]",,,[],[],1,0,4,0,,10/07/2021,17:46:49,Instrução
155,1413962936389865472,"As bases são organizadas e podem ser acessadas na nuvem através do BigQuery. Desse modo, basta possuir uma conta no Google Cloud para ter acesso aos datasets!
 
- Vantagens:
• Qualquer um com uma conta no Google Cloud pode acessar a base de dados;
[6/16]",,,[],[],1,0,5,0,,10/07/2021,17:46:48,Instrução
156,1413962934934462467,"- COMO ACESSAR OS DADOS:
Sabendo de todas as facilidades da Base dos Dados, você deve estar se perguntando como seria possível acessar todas as bases de forma simples e rápida. Isso é possível através da Base dos Dados Mais, um grande repositório de dados. 
[5/16]",,,[],[],1,0,4,0,,10/07/2021,17:46:48,Instrução
157,1413962931386126341,"de forma livre e gratuita!
As fontes dos dados são cautelosamente escolhidas de modo a agregarem confiança àqueles que utilizarão os dados. Desse modo, os dados nacionais e internacionais provêm de institutos de pesquisa e governamentais confiáveis. 
[4/16]",,,[],[],1,0,3,0,,10/07/2021,17:46:47,Instrução
158,1413962929884573703,"Com mais de 900 bases listadas, é possível encontrar datasets  que abrangem os mais variados temas, nacional e internacionalmente, como dados sobre economia, política, finanças públicas, indicadores sociais e meio ambiente. E tudo isso pode ser acessado e usado 
[3/16]",,,[],[],1,0,3,0,,10/07/2021,17:46:47,Instrução
159,1413962928315899906,"Se você ainda não a conhece, o objetivo da iniciativa é coletar bases de dados e organizá-las de modo a tornar o processo de pesquisa, scraping e organização de dados mais fácil para ser usado pela comunidade. [2/16]",,,[],[],1,0,3,0,,10/07/2021,17:46:46,Instrução
160,1413962926915039238,"Fala, devs! Beleza?
Você, jovem estudante de ciências sociais aplicadas, já deve ter se perguntado onde poderia encontrar bases de dados nacionais e internacionais de fácil acesso. Com a Base dos Dados, seus problemas acabaram! 
[1/16]",,,[],[],1,0,3,0,,10/07/2021,17:46:46,Instrução
161,1413962924939427851,Thread: FEAdev INDICA - Base dos Dados https://t.co/FAHP0nikzM,,"[Photo(previewUrl='https://pbs.twimg.com/media/E59lNk4XEAQw5GA?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E59lNk4XEAQw5GA?format=png&name=large', altText=None)]",[],[],1,1,34,0,,10/07/2021,17:46:46,Informação
162,1405636528290869250,https://t.co/5XInF8UMvG,,"[Photo(previewUrl='https://pbs.twimg.com/media/E4HSgGDWUAUO8jr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E4HSgGDWUAUO8jr?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/E4HSgGDXoAgYK7Q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E4HSgGDXoAgYK7Q?format=jpg&name=large', altText=None)]",[],[],0,0,18,0,,17/06/2021,18:20:38,Informação
